clean_utterance_path,embedding_utterance_path,interference_utterance_path,clean_segment,interference_segment,segment_length
datasets/LibriSpeech/dev-clean/1272/141231/1272-141231-0032.flac,datasets/LibriSpeech/dev-clean/1272/141231/1272-141231-0031.flac,datasets/LibriSpeech/dev-clean/3000/15664/3000-15664-0040.flac,6590,4781,3
datasets/LibriSpeech/test-clean/5142/36377/5142-36377-0001.flac,datasets/LibriSpeech/test-clean/5142/33396/5142-33396-0067.flac,datasets/LibriSpeech/test-clean/8224/274384/8224-274384-0008.flac,14849,8482,3
datasets/LibriSpeech/dev-clean/6241/61943/6241-61943-0010.flac,datasets/LibriSpeech/dev-clean/6241/61943/6241-61943-0022.flac,datasets/LibriSpeech/dev-clean/2902/9006/2902-9006-0007.flac,2798,431623,3
datasets/LibriSpeech/test-clean/7127/75947/7127-75947-0016.flac,datasets/LibriSpeech/test-clean/7127/75947/7127-75947-0034.flac,datasets/LibriSpeech/test-clean/1284/1180/1284-1180-0020.flac,9697,25293,3
datasets/LibriSpeech/test-clean/672/122797/672-122797-0069.flac,datasets/LibriSpeech/test-clean/672/122797/672-122797-0013.flac,datasets/LibriSpeech/test-clean/4077/13754/4077-13754-0003.flac,10410,25845,3
datasets/LibriSpeech/dev-clean/5338/284437/5338-284437-0021.flac,datasets/LibriSpeech/dev-clean/5338/284437/5338-284437-0002.flac,datasets/LibriSpeech/test-clean/2961/960/2961-960-0009.flac,6965,73033,3
datasets/LibriSpeech/dev-clean/6345/93306/6345-93306-0001.flac,datasets/LibriSpeech/dev-clean/6345/93302/6345-93302-0002.flac,datasets/LibriSpeech/dev-clean/2412/153948/2412-153948-0001.flac,141253,39123,3
datasets/LibriSpeech/test-clean/4507/16021/4507-16021-0005.flac,datasets/LibriSpeech/test-clean/4507/16021/4507-16021-0000.flac,datasets/LibriSpeech/dev-clean/84/121123/84-121123-0005.flac,2103,37160,3
datasets/LibriSpeech/test-clean/3575/170457/3575-170457-0025.flac,datasets/LibriSpeech/test-clean/3575/170457/3575-170457-0031.flac,datasets/LibriSpeech/dev-clean/3081/166546/3081-166546-0074.flac,10910,17861,3
datasets/LibriSpeech/dev-clean/3536/23268/3536-23268-0011.flac,datasets/LibriSpeech/dev-clean/3536/23268/3536-23268-0024.flac,datasets/LibriSpeech/test-clean/672/122797/672-122797-0015.flac,24053,14295,3
datasets/LibriSpeech/test-clean/4970/29093/4970-29093-0019.flac,datasets/LibriSpeech/test-clean/4970/29095/4970-29095-0007.flac,datasets/LibriSpeech/dev-clean/5895/34622/5895-34622-0009.flac,29641,95653,3
datasets/LibriSpeech/dev-clean/1673/143397/1673-143397-0015.flac,datasets/LibriSpeech/dev-clean/1673/143397/1673-143397-0019.flac,datasets/LibriSpeech/dev-clean/3576/138058/3576-138058-0011.flac,36747,8334,3
datasets/LibriSpeech/test-clean/6930/76324/6930-76324-0028.flac,datasets/LibriSpeech/test-clean/6930/81414/6930-81414-0007.flac,datasets/LibriSpeech/dev-clean/777/126732/777-126732-0019.flac,19089,2009,3
datasets/LibriSpeech/dev-clean/8842/304647/8842-304647-0002.flac,datasets/LibriSpeech/dev-clean/8842/302203/8842-302203-0008.flac,datasets/LibriSpeech/dev-clean/2277/149897/2277-149897-0014.flac,397580,9397,3
datasets/LibriSpeech/test-clean/4970/29095/4970-29095-0016.flac,datasets/LibriSpeech/test-clean/4970/29095/4970-29095-0014.flac,datasets/LibriSpeech/dev-clean/2035/147960/2035-147960-0004.flac,4998,930,3
datasets/LibriSpeech/dev-clean/2803/154328/2803-154328-0003.flac,datasets/LibriSpeech/dev-clean/2803/161169/2803-161169-0015.flac,datasets/LibriSpeech/test-clean/4446/2273/4446-2273-0025.flac,36241,10081,3
datasets/LibriSpeech/test-clean/8455/210777/8455-210777-0040.flac,datasets/LibriSpeech/test-clean/8455/210777/8455-210777-0020.flac,datasets/LibriSpeech/test-clean/5639/40744/5639-40744-0005.flac,13500,15336,3
datasets/LibriSpeech/dev-clean/3000/15664/3000-15664-0022.flac,datasets/LibriSpeech/dev-clean/3000/15664/3000-15664-0026.flac,datasets/LibriSpeech/dev-clean/777/126732/777-126732-0041.flac,3504,84109,3
datasets/LibriSpeech/dev-clean/2412/153947/2412-153947-0008.flac,datasets/LibriSpeech/dev-clean/2412/153954/2412-153954-0015.flac,datasets/LibriSpeech/test-clean/237/126133/237-126133-0002.flac,90349,74026,3
datasets/LibriSpeech/test-clean/1320/122617/1320-122617-0015.flac,datasets/LibriSpeech/test-clean/1320/122617/1320-122617-0032.flac,datasets/LibriSpeech/dev-clean/2277/149897/2277-149897-0016.flac,13402,28439,3
datasets/LibriSpeech/dev-clean/2902/9008/2902-9008-0002.flac,datasets/LibriSpeech/dev-clean/2902/9006/2902-9006-0015.flac,datasets/LibriSpeech/test-clean/3575/170457/3575-170457-0011.flac,275251,34123,3
datasets/LibriSpeech/dev-clean/2902/9008/2902-9008-0010.flac,datasets/LibriSpeech/dev-clean/2902/9006/2902-9006-0017.flac,datasets/LibriSpeech/test-clean/8555/284449/8555-284449-0003.flac,25999,6811,3
datasets/LibriSpeech/test-clean/6829/68769/6829-68769-0017.flac,datasets/LibriSpeech/test-clean/6829/68771/6829-68771-0015.flac,datasets/LibriSpeech/test-clean/1188/133604/1188-133604-0034.flac,1330,221024,3
datasets/LibriSpeech/dev-clean/3000/15664/3000-15664-0022.flac,datasets/LibriSpeech/dev-clean/3000/15664/3000-15664-0027.flac,datasets/LibriSpeech/dev-clean/2902/9008/2902-9008-0006.flac,37,77622,3
datasets/LibriSpeech/dev-clean/5694/64029/5694-64029-0021.flac,datasets/LibriSpeech/dev-clean/5694/64038/5694-64038-0011.flac,datasets/LibriSpeech/test-clean/7021/79730/7021-79730-0009.flac,20068,8160,3
datasets/LibriSpeech/test-clean/8230/279154/8230-279154-0010.flac,datasets/LibriSpeech/test-clean/8230/279154/8230-279154-0020.flac,datasets/LibriSpeech/test-clean/1995/1837/1995-1837-0011.flac,37546,120,3
datasets/LibriSpeech/dev-clean/1919/142785/1919-142785-0010.flac,datasets/LibriSpeech/dev-clean/1919/142785/1919-142785-0017.flac,datasets/LibriSpeech/test-clean/1995/1826/1995-1826-0002.flac,22529,10410,3
datasets/LibriSpeech/test-clean/6930/76324/6930-76324-0014.flac,datasets/LibriSpeech/test-clean/6930/75918/6930-75918-0020.flac,datasets/LibriSpeech/dev-clean/1919/142785/1919-142785-0047.flac,1638,170423,3
datasets/LibriSpeech/dev-clean/5536/43358/5536-43358-0010.flac,datasets/LibriSpeech/dev-clean/5536/43358/5536-43358-0012.flac,datasets/LibriSpeech/test-clean/1188/133604/1188-133604-0028.flac,43900,182439,3
datasets/LibriSpeech/test-clean/5683/32879/5683-32879-0000.flac,datasets/LibriSpeech/test-clean/5683/32879/5683-32879-0002.flac,datasets/LibriSpeech/test-clean/1188/133604/1188-133604-0034.flac,40260,63259,3
datasets/LibriSpeech/dev-clean/6319/57405/6319-57405-0000.flac,datasets/LibriSpeech/dev-clean/6319/64726/6319-64726-0018.flac,datasets/LibriSpeech/dev-clean/2035/147961/2035-147961-0036.flac,16115,2938,3
datasets/LibriSpeech/dev-clean/5536/43363/5536-43363-0019.flac,datasets/LibriSpeech/dev-clean/5536/43363/5536-43363-0005.flac,datasets/LibriSpeech/test-clean/4507/16021/4507-16021-0003.flac,58787,2470,3
datasets/LibriSpeech/dev-clean/2803/154328/2803-154328-0005.flac,datasets/LibriSpeech/dev-clean/2803/154320/2803-154320-0012.flac,datasets/LibriSpeech/test-clean/1580/141084/1580-141084-0021.flac,25212,21,3
datasets/LibriSpeech/test-clean/2094/142345/2094-142345-0038.flac,datasets/LibriSpeech/test-clean/2094/142345/2094-142345-0021.flac,datasets/LibriSpeech/dev-clean/652/130726/652-130726-0014.flac,84096,21569,3
datasets/LibriSpeech/test-clean/4507/16021/4507-16021-0032.flac,datasets/LibriSpeech/test-clean/4507/16021/4507-16021-0003.flac,datasets/LibriSpeech/dev-clean/3170/137482/3170-137482-0041.flac,123699,17018,3
datasets/LibriSpeech/test-clean/5105/28241/5105-28241-0012.flac,datasets/LibriSpeech/test-clean/5105/28240/5105-28240-0020.flac,datasets/LibriSpeech/test-clean/6829/68771/6829-68771-0008.flac,39537,32699,3
datasets/LibriSpeech/dev-clean/777/126732/777-126732-0019.flac,datasets/LibriSpeech/dev-clean/777/126732/777-126732-0031.flac,datasets/LibriSpeech/dev-clean/2803/154328/2803-154328-0013.flac,860,586,3
datasets/LibriSpeech/test-clean/8555/284447/8555-284447-0008.flac,datasets/LibriSpeech/test-clean/8555/284447/8555-284447-0005.flac,datasets/LibriSpeech/dev-clean/8297/275155/8297-275155-0015.flac,65025,28484,3
datasets/LibriSpeech/dev-clean/3853/163249/3853-163249-0009.flac,datasets/LibriSpeech/dev-clean/3853/163249/3853-163249-0035.flac,datasets/LibriSpeech/dev-clean/6295/244435/6295-244435-0008.flac,15595,38333,3
datasets/LibriSpeech/dev-clean/422/122949/422-122949-0026.flac,datasets/LibriSpeech/dev-clean/422/122949/422-122949-0025.flac,datasets/LibriSpeech/dev-clean/6313/76958/6313-76958-0024.flac,82406,8609,3
datasets/LibriSpeech/test-clean/8455/210777/8455-210777-0040.flac,datasets/LibriSpeech/test-clean/8455/210777/8455-210777-0018.flac,datasets/LibriSpeech/dev-clean/3170/137482/3170-137482-0020.flac,22631,43188,3
datasets/LibriSpeech/test-clean/908/157963/908-157963-0010.flac,datasets/LibriSpeech/test-clean/908/157963/908-157963-0009.flac,datasets/LibriSpeech/test-clean/8230/279154/8230-279154-0034.flac,30595,95530,3
datasets/LibriSpeech/dev-clean/5694/64025/5694-64025-0021.flac,datasets/LibriSpeech/dev-clean/5694/64038/5694-64038-0019.flac,datasets/LibriSpeech/test-clean/8230/279154/8230-279154-0004.flac,15769,107441,3
datasets/LibriSpeech/test-clean/5639/40744/5639-40744-0035.flac,datasets/LibriSpeech/test-clean/5639/40744/5639-40744-0019.flac,datasets/LibriSpeech/dev-clean/84/121550/84-121550-0022.flac,144673,56056,3
datasets/LibriSpeech/dev-clean/3576/138058/3576-138058-0037.flac,datasets/LibriSpeech/dev-clean/3576/138058/3576-138058-0036.flac,datasets/LibriSpeech/test-clean/1188/133604/1188-133604-0034.flac,47710,161900,3
datasets/LibriSpeech/test-clean/2961/960/2961-960-0022.flac,datasets/LibriSpeech/test-clean/2961/960/2961-960-0000.flac,datasets/LibriSpeech/test-clean/3575/170457/3575-170457-0037.flac,11618,121266,3
datasets/LibriSpeech/test-clean/1089/134691/1089-134691-0001.flac,datasets/LibriSpeech/test-clean/1089/134686/1089-134686-0021.flac,datasets/LibriSpeech/dev-clean/174/168635/174-168635-0020.flac,13712,2845,3
datasets/LibriSpeech/dev-clean/6313/66125/6313-66125-0005.flac,datasets/LibriSpeech/dev-clean/6313/66125/6313-66125-0025.flac,datasets/LibriSpeech/test-clean/237/126133/237-126133-0012.flac,5950,7980,3
datasets/LibriSpeech/dev-clean/422/122949/422-122949-0034.flac,datasets/LibriSpeech/dev-clean/422/122949/422-122949-0006.flac,datasets/LibriSpeech/dev-clean/5536/43358/5536-43358-0015.flac,4866,34006,3
datasets/LibriSpeech/dev-clean/8297/275154/8297-275154-0012.flac,datasets/LibriSpeech/dev-clean/8297/275156/8297-275156-0003.flac,datasets/LibriSpeech/dev-clean/777/126732/777-126732-0013.flac,15131,170251,3
datasets/LibriSpeech/dev-clean/174/84280/174-84280-0003.flac,datasets/LibriSpeech/dev-clean/174/168635/174-168635-0012.flac,datasets/LibriSpeech/dev-clean/5895/34622/5895-34622-0001.flac,10061,23857,3
datasets/LibriSpeech/test-clean/4970/29095/4970-29095-0035.flac,datasets/LibriSpeech/test-clean/4970/29093/4970-29093-0003.flac,datasets/LibriSpeech/dev-clean/1673/143396/1673-143396-0006.flac,334,84432,3
datasets/LibriSpeech/test-clean/1221/135767/1221-135767-0023.flac,datasets/LibriSpeech/test-clean/1221/135767/1221-135767-0022.flac,datasets/LibriSpeech/test-clean/8555/284447/8555-284447-0005.flac,67180,34032,3
datasets/LibriSpeech/dev-clean/3000/15664/3000-15664-0031.flac,datasets/LibriSpeech/dev-clean/3000/15664/3000-15664-0038.flac,datasets/LibriSpeech/dev-clean/2803/154320/2803-154320-0011.flac,55581,1960,3
datasets/LibriSpeech/test-clean/6829/68771/6829-68771-0032.flac,datasets/LibriSpeech/test-clean/6829/68771/6829-68771-0009.flac,datasets/LibriSpeech/dev-clean/1673/143397/1673-143397-0010.flac,17065,41138,3
datasets/LibriSpeech/dev-clean/5536/43359/5536-43359-0014.flac,datasets/LibriSpeech/dev-clean/5536/43358/5536-43358-0012.flac,datasets/LibriSpeech/test-clean/7729/102255/7729-102255-0017.flac,2239,101320,3
datasets/LibriSpeech/test-clean/7176/92135/7176-92135-0018.flac,datasets/LibriSpeech/test-clean/7176/92135/7176-92135-0031.flac,datasets/LibriSpeech/test-clean/7021/85628/7021-85628-0007.flac,48557,90428,3
datasets/LibriSpeech/dev-clean/3081/166546/3081-166546-0054.flac,datasets/LibriSpeech/dev-clean/3081/166546/3081-166546-0034.flac,datasets/LibriSpeech/test-clean/672/122797/672-122797-0018.flac,5410,21970,3
datasets/LibriSpeech/dev-clean/2902/9006/2902-9006-0014.flac,datasets/LibriSpeech/dev-clean/2902/9006/2902-9006-0017.flac,datasets/LibriSpeech/test-clean/2830/3980/2830-3980-0066.flac,209597,28030,3
datasets/LibriSpeech/dev-clean/2902/9006/2902-9006-0000.flac,datasets/LibriSpeech/dev-clean/2902/9008/2902-9008-0009.flac,datasets/LibriSpeech/test-clean/1089/134686/1089-134686-0018.flac,6280,86031,3
datasets/LibriSpeech/dev-clean/2035/147960/2035-147960-0011.flac,datasets/LibriSpeech/dev-clean/2035/147961/2035-147961-0018.flac,datasets/LibriSpeech/test-clean/2300/131720/2300-131720-0027.flac,2800,55352,3
datasets/LibriSpeech/dev-clean/7850/111771/7850-111771-0009.flac,datasets/LibriSpeech/dev-clean/7850/73752/7850-73752-0002.flac,datasets/LibriSpeech/test-clean/672/122797/672-122797-0032.flac,3020,3206,3
datasets/LibriSpeech/dev-clean/2902/9008/2902-9008-0000.flac,datasets/LibriSpeech/dev-clean/2902/9006/2902-9006-0007.flac,datasets/LibriSpeech/test-clean/4970/29095/4970-29095-0021.flac,7159,98874,3
datasets/LibriSpeech/test-clean/2094/142345/2094-142345-0010.flac,datasets/LibriSpeech/test-clean/2094/142345/2094-142345-0025.flac,datasets/LibriSpeech/test-clean/4992/41806/4992-41806-0015.flac,170672,66420,3
datasets/LibriSpeech/dev-clean/1988/148538/1988-148538-0013.flac,datasets/LibriSpeech/dev-clean/1988/24833/1988-24833-0017.flac,datasets/LibriSpeech/dev-clean/3081/166546/3081-166546-0016.flac,48925,38969,3
datasets/LibriSpeech/dev-clean/1988/147956/1988-147956-0026.flac,datasets/LibriSpeech/dev-clean/1988/147956/1988-147956-0004.flac,datasets/LibriSpeech/dev-clean/422/122949/422-122949-0009.flac,4169,144794,3
datasets/LibriSpeech/dev-clean/777/126732/777-126732-0027.flac,datasets/LibriSpeech/dev-clean/777/126732/777-126732-0024.flac,datasets/LibriSpeech/dev-clean/1993/147149/1993-147149-0021.flac,8909,51629,3
datasets/LibriSpeech/dev-clean/8842/302201/8842-302201-0014.flac,datasets/LibriSpeech/dev-clean/8842/302201/8842-302201-0001.flac,datasets/LibriSpeech/dev-clean/3576/138058/3576-138058-0039.flac,20720,163679,3
datasets/LibriSpeech/dev-clean/5338/284437/5338-284437-0006.flac,datasets/LibriSpeech/dev-clean/5338/24615/5338-24615-0000.flac,datasets/LibriSpeech/dev-clean/6241/61943/6241-61943-0011.flac,13188,1154,3
datasets/LibriSpeech/dev-clean/6345/93306/6345-93306-0018.flac,datasets/LibriSpeech/dev-clean/6345/93306/6345-93306-0023.flac,datasets/LibriSpeech/test-clean/2830/3980/2830-3980-0030.flac,8748,16330,3
datasets/LibriSpeech/dev-clean/3576/138058/3576-138058-0006.flac,datasets/LibriSpeech/dev-clean/3576/138058/3576-138058-0020.flac,datasets/LibriSpeech/dev-clean/3536/8226/3536-8226-0005.flac,2104,33030,3
datasets/LibriSpeech/dev-clean/251/137823/251-137823-0014.flac,datasets/LibriSpeech/dev-clean/251/137823/251-137823-0022.flac,datasets/LibriSpeech/dev-clean/6241/66616/6241-66616-0002.flac,11293,1039,3
datasets/LibriSpeech/test-clean/1089/134686/1089-134686-0031.flac,datasets/LibriSpeech/test-clean/1089/134686/1089-134686-0037.flac,datasets/LibriSpeech/test-clean/8463/294828/8463-294828-0009.flac,24098,5355,3
datasets/LibriSpeech/dev-clean/8297/275156/8297-275156-0005.flac,datasets/LibriSpeech/dev-clean/8297/275155/8297-275155-0023.flac,datasets/LibriSpeech/test-clean/4077/13751/4077-13751-0020.flac,148758,55128,3
datasets/LibriSpeech/dev-clean/1673/143396/1673-143396-0006.flac,datasets/LibriSpeech/dev-clean/1673/143396/1673-143396-0007.flac,datasets/LibriSpeech/dev-clean/422/122949/422-122949-0026.flac,50803,74983,3
datasets/LibriSpeech/test-clean/7021/79730/7021-79730-0008.flac,datasets/LibriSpeech/test-clean/7021/79740/7021-79740-0001.flac,datasets/LibriSpeech/test-clean/7729/102255/7729-102255-0017.flac,43261,6951,3
datasets/LibriSpeech/test-clean/6829/68769/6829-68769-0026.flac,datasets/LibriSpeech/test-clean/6829/68769/6829-68769-0017.flac,datasets/LibriSpeech/test-clean/672/122797/672-122797-0012.flac,10131,57512,3
datasets/LibriSpeech/dev-clean/2277/149896/2277-149896-0032.flac,datasets/LibriSpeech/dev-clean/2277/149897/2277-149897-0022.flac,datasets/LibriSpeech/dev-clean/1993/147964/1993-147964-0000.flac,53501,18612,3
datasets/LibriSpeech/dev-clean/5895/34622/5895-34622-0022.flac,datasets/LibriSpeech/dev-clean/5895/34629/5895-34629-0018.flac,datasets/LibriSpeech/test-clean/3575/170457/3575-170457-0008.flac,81958,104896,3
datasets/LibriSpeech/dev-clean/5536/43363/5536-43363-0007.flac,datasets/LibriSpeech/dev-clean/5536/43363/5536-43363-0011.flac,datasets/LibriSpeech/test-clean/3729/6852/3729-6852-0000.flac,26358,47951,3
datasets/LibriSpeech/test-clean/4507/16021/4507-16021-0029.flac,datasets/LibriSpeech/test-clean/4507/16021/4507-16021-0030.flac,datasets/LibriSpeech/dev-clean/777/126732/777-126732-0018.flac,131,1,3
datasets/LibriSpeech/test-clean/672/122797/672-122797-0013.flac,datasets/LibriSpeech/test-clean/672/122797/672-122797-0029.flac,datasets/LibriSpeech/dev-clean/1673/143397/1673-143397-0000.flac,4209,54339,3
datasets/LibriSpeech/dev-clean/174/50561/174-50561-0001.flac,datasets/LibriSpeech/dev-clean/174/50561/174-50561-0017.flac,datasets/LibriSpeech/test-clean/4507/16021/4507-16021-0038.flac,163324,258,3
datasets/LibriSpeech/test-clean/5683/32879/5683-32879-0019.flac,datasets/LibriSpeech/test-clean/5683/32879/5683-32879-0006.flac,datasets/LibriSpeech/test-clean/3570/5696/3570-5696-0006.flac,11065,8831,3
datasets/LibriSpeech/test-clean/121/127105/121-127105-0027.flac,datasets/LibriSpeech/test-clean/121/127105/121-127105-0000.flac,datasets/LibriSpeech/dev-clean/777/126732/777-126732-0065.flac,104666,10090,3
datasets/LibriSpeech/test-clean/8463/294825/8463-294825-0002.flac,datasets/LibriSpeech/test-clean/8463/294825/8463-294825-0018.flac,datasets/LibriSpeech/dev-clean/5536/43359/5536-43359-0005.flac,40914,18298,3
datasets/LibriSpeech/dev-clean/7976/110523/7976-110523-0013.flac,datasets/LibriSpeech/dev-clean/7976/110124/7976-110124-0006.flac,datasets/LibriSpeech/test-clean/3729/6852/3729-6852-0038.flac,43883,6999,3
datasets/LibriSpeech/dev-clean/3752/4944/3752-4944-0056.flac,datasets/LibriSpeech/dev-clean/3752/4944/3752-4944-0054.flac,datasets/LibriSpeech/dev-clean/2086/149220/2086-149220-0011.flac,2549,37471,3
datasets/LibriSpeech/dev-clean/1272/141231/1272-141231-0012.flac,datasets/LibriSpeech/dev-clean/1272/135031/1272-135031-0006.flac,datasets/LibriSpeech/test-clean/3729/6852/3729-6852-0006.flac,11440,168241,3
datasets/LibriSpeech/dev-clean/7976/110124/7976-110124-0012.flac,datasets/LibriSpeech/dev-clean/7976/110523/7976-110523-0017.flac,datasets/LibriSpeech/test-clean/8224/274381/8224-274381-0003.flac,56375,124084,3
datasets/LibriSpeech/test-clean/8455/210777/8455-210777-0035.flac,datasets/LibriSpeech/test-clean/8455/210777/8455-210777-0032.flac,datasets/LibriSpeech/dev-clean/652/129742/652-129742-0000.flac,14030,27786,3
datasets/LibriSpeech/test-clean/8463/294828/8463-294828-0014.flac,datasets/LibriSpeech/test-clean/8463/294828/8463-294828-0025.flac,datasets/LibriSpeech/test-clean/3575/170457/3575-170457-0019.flac,24204,29701,3
datasets/LibriSpeech/test-clean/260/123286/260-123286-0030.flac,datasets/LibriSpeech/test-clean/260/123288/260-123288-0017.flac,datasets/LibriSpeech/test-clean/5142/33396/5142-33396-0022.flac,15075,12302,3
datasets/LibriSpeech/test-clean/908/157963/908-157963-0000.flac,datasets/LibriSpeech/test-clean/908/31957/908-31957-0004.flac,datasets/LibriSpeech/test-clean/6829/68771/6829-68771-0012.flac,8443,138467,3
datasets/LibriSpeech/test-clean/8555/284447/8555-284447-0000.flac,datasets/LibriSpeech/test-clean/8555/292519/8555-292519-0007.flac,datasets/LibriSpeech/dev-clean/2277/149896/2277-149896-0000.flac,7156,21281,3
datasets/LibriSpeech/dev-clean/7850/281318/7850-281318-0018.flac,datasets/LibriSpeech/dev-clean/7850/281318/7850-281318-0009.flac,datasets/LibriSpeech/test-clean/7729/102255/7729-102255-0040.flac,12091,81639,3
