clean_utterance_path,embedding_utterance_path,interference_utterance_path,clean_segment,interference_segment,segment_length
datasets/VinBigdata/dataset/Capna_str_2911/Capna_str_2911/vinfast-vsmart-000005712-Capna_str_2911-CanTho-MienNam-1960-nam-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/Capna_str_2911/Capna_str_2911/vinfast-vsmart-000001505-Capna_str_2911-CanTho-MienNam-1960-nam-vinfast-vsmart-1.wav,datasets/ZaloAI2020/private-test/31/31/16k_cY0PYEv4TC0Gh45LkEyE.wav,6935,29910,3
datasets/ZaloAI2020/dataset/57/57-F-39/16k_57-25.wav,datasets/ZaloAI2020/dataset/57/57-F-39/16k_57-9.wav,datasets/ZaloAI2020/dataset/434/434-F-30/16k_434-13.wav,1029,1917,3
datasets/ZaloAI2020/dataset/811/811-F-30/16k_811-18.wav,datasets/ZaloAI2020/dataset/811/811-F-30/16k_811-17.wav,datasets/ZaloAI2020/dataset/711/711-F-29/16k_711-6.wav,7122,33861,3
datasets/ZaloAI2020/dataset/623/623-M-29/16k_623-5.wav,datasets/ZaloAI2020/dataset/623/623-M-29/16k_623-24.wav,datasets/VinBigdata/dataset/Boinv_in_2211/Boinv_in_2211/vinfast-vsmart-000005916-Boinv_in_2211-HaNoi-MienBac-1960-nam-vinfast-vsmart-1.wav,591,477,3
datasets/ZaloAI2020/dataset/667/667-F-28/16k_667-14.wav,datasets/ZaloAI2020/dataset/667/667-F-28/16k_667-10.wav,datasets/ZaloAI2020/dataset/596/596-F-31/16k_596-F-31.wav,95,61755,3
datasets/ZaloAI2020/dataset/451/451-M-43/16k_451-20.wav,datasets/ZaloAI2020/dataset/451/451-M-43/16k_451-6.wav,datasets/ZaloAI2020/dataset/762/762-M-30/16k_762-21.wav,5295,33122,3
datasets/ZaloAI2020/private-test/21/21/16k_Z43cZZM9r4Cxhw2ssmwF.wav,datasets/ZaloAI2020/private-test/21/21/16k_38iwsr7DO9bFKo8ChgEL.wav,datasets/ZaloAI2020/dataset/478/478-M-28/16k_478-8.wav,21341,184,3
datasets/VinBigdata/dataset/48987/48987/vinfast-vsmart-000001793-48987-GiaLai-MienTrung-2001-nu-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/48987/48987/vinfast-vsmart-000003383-48987-GiaLai-MienTrung-2001-nu-vinfast-vsmart.wav,datasets/ZaloAI2020/dataset/797/797-F-28/16k_797-4.wav,6905,82100,3
datasets/ZaloAI2020/dataset/607/607-M-35/16k_607-7.wav,datasets/ZaloAI2020/dataset/607/607-M-35/16k_607-2.wav,datasets/ZaloAI2020/dataset/781/781-F-26/16k_781-2.wav,2504,8690,3
datasets/ZaloAI2020/dataset/96/96-M-29/16k_96-5.wav,datasets/ZaloAI2020/dataset/96/96-M-29/16k_96-6.wav,datasets/VinBigdata/dataset/Chauvinhduc_cf_251120/Chauvinhduc_cf_251120/vinfast-vsmart-000004033-Chauvinhduc_cf_251120-TPHoChiMinh-MienNam-1947-nam-vinfast-vsmart-1.wav,13474,20881,3
datasets/VinBigdata/dataset/43610/43610/vinfast-vsmart-000004383-43610-QuangNgai-MienTrung-2000-nu-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/43610/43610/vinfast-vsmart-000005567-43610-QuangNgai-MienTrung-2000-nu-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/48316/48316/vinfast-vsmart-000004350-48316-DakLak-MienTrung-2001-nu-vinfast-vsmart-1.wav,307,14403,3
datasets/VinBigdata/dataset/53197/53197/vinfast-vsmart-000004017-53197-VinhPhuc-MienTrung-2002-nu-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/53197/53197/vinfast-vsmart-000003456-53197-VinhPhuc-MienTrung-2002-nu-vinfast-vsmart-1.wav,datasets/ZaloAI2020/dataset/607/607-M-35/16k_607-14.wav,2903,34488,3
datasets/VinBigdata/dataset/433791/433791/vinfast-vsmart-000004019-433791-BinhDinh-MienTrung-2000-nu-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/433791/433791/vinfast-vsmart-000002225-433791-BinhDinh-MienTrung-2000-nu-vinfast-vsmart-1.wav,datasets/ZaloAI2020/dataset/92/92-M-33/16k_92-24.wav,13035,8587,3
datasets/VinBigdata/dataset/Buianhduyet_cf_261120/Buianhduyet_cf_261120/vinfast-vsmart-000001208-Buianhduyet_cf_261120-TPHoChiMinh-MienNam-1960-nam-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/Buianhduyet_cf_261120/Buianhduyet_cf_261120/vinfast-vsmart-000004976-Buianhduyet_cf_261120-TPHoChiMinh-MienNam-1960-nam-vinfast-vsmart-1.wav,datasets/ZaloAI2020/dataset/482/482-F-35/16k_482-2.wav,1560,997,3
datasets/VinBigdata/dataset/51624/51624/vinfast-vsmart-000000998-51624-BinhDinh-MienTrung-2002-nu-vinfast-vsmart.wav,datasets/VinBigdata/dataset/51624/51624/vinfast-vsmart-000004185-51624-BinhDinh-MienTrung-2002-nu-vinfast-vsmart-1.wav,datasets/ZaloAI2020/dataset/501/501-M-27/16k_501-26.wav,14160,729,3
datasets/ZaloAI2020/private-test/49/49/16k_8XFGoBHUGn9guy1I9ls4.wav,datasets/ZaloAI2020/private-test/49/49/16k_MHoVbu6F6f7tYeC4gB8y.wav,datasets/ZaloAI2020/dataset/478/478-M-28/16k_478-7.wav,23227,1206,3
datasets/ZaloAI2020/dataset/793/793-F-28/16k_793-2.wav,datasets/ZaloAI2020/dataset/793/793-F-28/16k_793-9.wav,datasets/ZaloAI2020/dataset/792/792-M-31/16k_792-20.wav,1107,17090,3
datasets/ZaloAI2020/dataset/489/489-F-28/16k_489-20.wav,datasets/ZaloAI2020/dataset/489/489-F-28/16k_489-43.wav,datasets/VinBigdata/dataset/46802/46802/vinfast-vsmart-000000178-46802-BinhDinh-MienTrung-2001-nu-vinfast-vsmart.wav,3697,8949,3
datasets/ZaloAI2020/dataset/794/794-M-30/16k_794-12.wav,datasets/ZaloAI2020/dataset/794/794-M-30/16k_794-17.wav,datasets/VinBigdata/dataset/53816/53816/vinfast-vsmart-000000088-53816-DakLak-MienTrung-2002-nam-vinfast-vsmart-1.wav,41628,2655,3
datasets/VinBigdata/dataset/53414/53414/vinfast-vsmart-000004250-53414-QuangNam-MienTrung-1991-nam-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/53414/53414/vinfast-vsmart-000003610-53414-QuangNam-MienTrung-1991-nam-vinfast-vsmart-1.wav,datasets/ZaloAI2020/dataset/745/745-F-25/16k_745-6.wav,9,1666,3
datasets/VinBigdata/dataset/Cuongnn_cr_2712/Cuongnn_cr_2712/vinfast-vsmart-000000313-Cuongnn_cr_2712-HaNoi-MienBac-2001-nam-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/Cuongnn_cr_2712/Cuongnn_cr_2712/vinfast-vsmart-000000613-Cuongnn_cr_2712-HaNoi-MienBac-2001-nam-vinfast-vsmart-1.wav,datasets/ZaloAI2020/dataset/75/75-F-25/16k_75.wav,448,9037,3
datasets/ZaloAI2020/dataset/672/672-F-27/16k_672-34.wav,datasets/ZaloAI2020/dataset/672/672-F-27/16k_672-27.wav,datasets/VinBigdata/dataset/Chiendt_str_112/Chiendt_str_112/vinfast-vsmart-000007812-Chiendt_str_112-HaiPhong-MienBac-1945-nu-vinfast-vsmart.wav,542,0,3
datasets/ZaloAI2020/dataset/752/752-M-37/16k_752-7.wav,datasets/ZaloAI2020/dataset/752/752-M-37/16k_752-5.wav,datasets/ZaloAI2020/dataset/602/602-F-37/16k_602-30.wav,37052,950,3
datasets/ZaloAI2020/dataset/464/464-M-31/16k_464-29.wav,datasets/ZaloAI2020/dataset/464/464-M-31/16k_464-20.wav,datasets/ZaloAI2020/dataset/746/746-M-36/16k_746-5.wav,5087,8756,3
datasets/VinBigdata/dataset/55039/55039/vinfast-vsmart-000006111-55039-LamDong-MienTrung-2002-nu-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/55039/55039/vinfast-vsmart-000000332-55039-LamDong-MienTrung-2002-nu-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/48869/48869/vinfast-vsmart-000000344-48869-QuangNgai-MienTrung-2001-nam-vinfast-vsmart-1.wav,587,9441,3
datasets/ZaloAI2020/dataset/638/638-M-26/16k_638-18.wav,datasets/ZaloAI2020/dataset/638/638-M-26/16k_638-7.wav,datasets/VinBigdata/dataset/52775/52775/vinfast-vsmart-000004577-52775-QuangTri-MienTrung-2002-nu-vinfast-vsmart-1.wav,32404,1231,3
datasets/ZaloAI2020/dataset/752/752-M-37/16k_752-4.wav,datasets/ZaloAI2020/dataset/752/752-M-37/16k_752-10.wav,datasets/ZaloAI2020/dataset/491/491-M-25/16k_491-6.wav,36243,2477,3
datasets/ZaloAI2020/dataset/582/582-M-27/16k_582-5.wav,datasets/ZaloAI2020/dataset/582/582-M-27/16k_582-9.wav,datasets/ZaloAI2020/dataset/87/87-F-26/16k_87-13.wav,20705,32211,3
datasets/ZaloAI2020/dataset/96/96-M-29/16k_96-3.wav,datasets/ZaloAI2020/dataset/96/96-M-29/16k_96-2.wav,datasets/ZaloAI2020/dataset/523/523-M-27/16k_523-18.wav,89661,12713,3
datasets/ZaloAI2020/dataset/731/731-F-27/16k_731-8.wav,datasets/ZaloAI2020/dataset/731/731-F-27/16k_731-6.wav,datasets/ZaloAI2020/dataset/619/619-M-28/16k_619-37.wav,9924,33902,3
datasets/VinBigdata/dataset/53983/53983/vinfast-vsmart-000006468-53983-GiaLai-MienTrung-2002-nu-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/53983/53983/vinfast-vsmart-000003061-53983-GiaLai-MienTrung-2002-nu-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/53741/53741/vinfast-vsmart-000005092-53741-PhuYen-MienTrung-2002-nu-vinfast-vsmart.wav,5222,14754,3
datasets/ZaloAI2020/dataset/644/644-M-27/16k_644-21.wav,datasets/ZaloAI2020/dataset/644/644-M-27/16k_644-7.wav,datasets/VinBigdata/dataset/51698/51698/vinfast-vsmart-000004868-51698-PhuYen-MienTrung-1991-nam-vinfast-vsmart-1.wav,34209,2961,3
datasets/ZaloAI2020/dataset/472/472-M-27/16k_472-24.wav,datasets/ZaloAI2020/dataset/472/472-M-27/16k_472-29.wav,datasets/ZaloAI2020/dataset/93/93-F-23/16k_93-5.wav,6221,9235,3
datasets/VinBigdata/dataset/53414/53414/vinfast-vsmart-000001158-53414-QuangNam-MienTrung-1991-nam-vinfast-vsmart.wav,datasets/VinBigdata/dataset/53414/53414/vinfast-vsmart-000003202-53414-QuangNam-MienTrung-1991-nam-vinfast-vsmart-1.wav,datasets/ZaloAI2020/dataset/751/751-F-31/16k_751-10.wav,4917,8522,3
datasets/ZaloAI2020/dataset/515/515-M-29/16k_515-15.wav,datasets/ZaloAI2020/dataset/515/515-M-29/16k_515-6.wav,datasets/ZaloAI2020/dataset/424/424-M-28/16k_424-3.wav,4617,17895,3
datasets/VinBigdata/dataset/433791/433791/vinfast-vsmart-000004620-433791-BinhDinh-MienTrung-2000-nu-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/433791/433791/vinfast-vsmart-000004333-433791-BinhDinh-MienTrung-2000-nu-vinfast-vsmart.wav,datasets/ZaloAI2020/dataset/801/801-F-26/16k_801-17.wav,7516,50472,3
datasets/VinBigdata/dataset/47526/47526/vinfast-vsmart-000004269-47526-PhuYen-MienTrung-2001-nu-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/47526/47526/vinfast-vsmart-000001770-47526-PhuYen-MienTrung-2001-nu-vinfast-vsmart-1.wav,datasets/ZaloAI2020/dataset/810/810-M-30/16k_810-25.wav,4713,1932,3
datasets/ZaloAI2020/dataset/520/520-M-32/16k_520-15.wav,datasets/ZaloAI2020/dataset/520/520-M-32/16k_520-2.wav,datasets/ZaloAI2020/dataset/569/569-M-28/16k_569-28.wav,1039,73127,3
datasets/VinBigdata/dataset/47429/47429/vinfast-vsmart-000004020-47429-QuangNgai-MienTrung-2001-nam-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/47429/47429/vinfast-vsmart-000001431-47429-QuangNgai-MienTrung-2001-nam-vinfast-vsmart.wav,datasets/ZaloAI2020/dataset/777/777-F-30/16k_777-2.wav,3537,32469,3
datasets/VinBigdata/dataset/43238/43238/vinfast-vsmart-000002363-43238-KonTum-MienTrung-2000-nu-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/43238/43238/vinfast-vsmart-000003698-43238-KonTum-MienTrung-2000-nu-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/41214/41214/vinfast-vsmart-000002722-41214-BinhDinh-MienTrung-1995-nam-vinfast-vsmart-1.wav,280,577,3
datasets/ZaloAI2020/dataset/92/92-M-33/16k_92.wav,datasets/ZaloAI2020/dataset/92/92-M-33/16k_92-25.wav,datasets/ZaloAI2020/dataset/803/803-F-28/16k_803-13.wav,2288,15419,3
datasets/VinBigdata/dataset/Anhltn/Anhltn/vinfast-vsmart-000004496-Anhltn-HaNoi-MienTrung-1975-nu-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/Anhltn/Anhltn/vinfast-vsmart-000010124-Anhltn-HaNoi-MienTrung-1975-nu-vinfast-vsmart-1.wav,datasets/ZaloAI2020/dataset/756/756-M-29/16k_756-12.wav,4841,79218,3
datasets/ZaloAI2020/dataset/433/433-F-26/16k_433-11.wav,datasets/ZaloAI2020/dataset/433/433-F-26/16k_433-15.wav,datasets/ZaloAI2020/dataset/568/568-F-28/16k_568-16.wav,6607,830,3
datasets/VinBigdata/dataset/47593/47593/vinfast-vsmart-000003099-47593-GiaLai-MienTrung-2001-nam-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/47593/47593/vinfast-vsmart-000000385-47593-GiaLai-MienTrung-2001-nam-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/Binha/Binha/vinfast-vsmart-000001180-Binha-DaNang-MienTrung-1975-nu-vinfast-vsmart-1.wav,17610,9084,3
datasets/ZaloAI2020/dataset/701/701-F-40/16k_701-14.wav,datasets/ZaloAI2020/dataset/701/701-F-40/16k_701.wav,datasets/VinBigdata/dataset/Anhtv_cr_712/Anhtv_cr_712/vinfast-vsmart-000004433-Anhtv_cr_712-HaNoi-MienBac-1994-nu-vinfast-vsmart-1.wav,34,20610,3
datasets/VinBigdata/dataset/44388/44388/vinfast-vsmart-000001889-44388-PhuYen-MienTrung-2000-nu-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/44388/44388/vinfast-vsmart-000002631-44388-PhuYen-MienTrung-2000-nu-vinfast-vsmart-1.wav,datasets/ZaloAI2020/dataset/800/800-M-27/16k_800.wav,13249,2632,3
datasets/ZaloAI2020/dataset/78/78-M-34/16k_78-17.wav,datasets/ZaloAI2020/dataset/78/78-M-34/16k_78.wav,datasets/ZaloAI2020/dataset/582/582-M-27/16k_582-11.wav,43,48760,3
datasets/VinBigdata/dataset/46734/46734/vinfast-vsmart-000004300-46734-DaNang-MienTrung-2001-nu-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/46734/46734/vinfast-vsmart-000002680-46734-DaNang-MienTrung-2001-nu-vinfast-vsmart-1.wav,datasets/ZaloAI2020/private-test/43/43/16k_xfHTUNpD6zs7l6Fv5PC7.wav,916,12634,3
datasets/ZaloAI2020/dataset/787/787-F-29/16k_787-12.wav,datasets/ZaloAI2020/dataset/787/787-F-29/16k_787-16.wav,datasets/VinBigdata/dataset/54576/54576/vinfast-vsmart-000004931-54576-DaNang-MienTrung-2002-nu-vinfast-vsmart-1.wav,49355,30581,3
datasets/ZaloAI2020/dataset/515/515-M-29/16k_515-18.wav,datasets/ZaloAI2020/dataset/515/515-M-29/16k_515-12.wav,datasets/VinBigdata/dataset/Cong11/Cong11/vinfast-vsmart-000004285-Cong11-QuangNam-MienTrung-1993-nam-vinfast-vsmart-1.wav,6658,9226,3
datasets/ZaloAI2020/dataset/622/622-F-25/16k_622-2.wav,datasets/ZaloAI2020/dataset/622/622-F-25/16k_622-20.wav,datasets/VinBigdata/dataset/41459/41459/vinfast-vsmart-000004021-41459-PhuYen-MienTrung-1991-nam-vinfast-vsmart.wav,8735,4452,3
datasets/ZaloAI2020/dataset/58/58-M-27/16k_58-5.wav,datasets/ZaloAI2020/dataset/58/58-M-27/16k_58-14.wav,datasets/VinBigdata/dataset/44388/44388/vinfast-vsmart-000001889-44388-PhuYen-MienTrung-2000-nu-vinfast-vsmart-1.wav,2088,5319,3
datasets/ZaloAI2020/dataset/745/745-F-25/16k_745-4.wav,datasets/ZaloAI2020/dataset/745/745-F-25/16k_745-3.wav,datasets/VinBigdata/dataset/43989/43989/vinfast-vsmart-000004109-43989-HaTinh-MienTrung-2000-nu-vinfast-vsmart-1.wav,2428,305,3
datasets/ZaloAI2020/dataset/735/735-F-35/16k_735-9.wav,datasets/ZaloAI2020/dataset/735/735-F-35/16k_735-3.wav,datasets/ZaloAI2020/dataset/464/464-M-31/16k_464-19.wav,75249,7252,3
datasets/VinBigdata/dataset/Buingoctoan_hr_0712/Buingoctoan_hr_0712/vinfast-vsmart-000004812-Buingoctoan_hr_0712-TPHoChiMinh-MienNam-2001-nam-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/Buingoctoan_hr_0712/Buingoctoan_hr_0712/vinfast-vsmart-000003336-Buingoctoan_hr_0712-TPHoChiMinh-MienNam-2001-nam-vinfast-vsmart-1.wav,datasets/ZaloAI2020/dataset/760/760-M-30/16k_760-12.wav,4082,3461,3
datasets/ZaloAI2020/dataset/482/482-F-35/16k_482-13.wav,datasets/ZaloAI2020/dataset/482/482-F-35/16k_482-6.wav,datasets/VinBigdata/dataset/49365/49365/vinfast-vsmart-000001830-49365-PhuYen-MienTrung-2001-nam-vinfast-vsmart.wav,9000,19142,3
datasets/ZaloAI2020/dataset/529/529-F-31/16k_529-27.wav,datasets/ZaloAI2020/dataset/529/529-F-31/16k_529-18.wav,datasets/VinBigdata/dataset/51670/51670/vinfast-vsmart-000004497-51670-QuangNam-MienTrung-2002-nu-vinfast-vsmart.wav,221,32921,3
datasets/VinBigdata/dataset/43133/43133/vinfast-vsmart-000000100-43133-PhuYen-MienTrung-2000-nam-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/43133/43133/vinfast-vsmart-000003290-43133-PhuYen-MienTrung-2000-nam-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/43469/43469/vinfast-vsmart-000004670-43469-HaNoi-MienTrung-2000-nu-vinfast-vsmart-1.wav,14083,9600,3
datasets/VinBigdata/dataset/47112/47112/vinfast-vsmart-000004190-47112-GiaLai-MienTrung-2001-nam-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/47112/47112/vinfast-vsmart-000002397-47112-GiaLai-MienTrung-2001-nam-vinfast-vsmart-1.wav,datasets/ZaloAI2020/dataset/658/658-M-43/16k_658-4.wav,2873,6279,3
datasets/ZaloAI2020/dataset/787/787-F-29/16k_787-12.wav,datasets/ZaloAI2020/dataset/787/787-F-29/16k_787-15.wav,datasets/VinBigdata/dataset/Anhvn_hs_2512/Anhvn_hs_2512/vinfast-vsmart-000000457-Anhvn_hs_2512-HaNoi-MienBac-1989-nam-vinfast-vsmart-1.wav,115527,15375,3
datasets/VinBigdata/dataset/44768/44768/vinfast-vsmart-000004131-44768-PhuYen-MienTrung-2000-nu-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/44768/44768/vinfast-vsmart-000001464-44768-PhuYen-MienTrung-2000-nu-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/52514/52514/vinfast-vsmart-000003925-52514-QuangNgai-MienTrung-1990-nam-vinfast-vsmart-1.wav,5248,2600,3
datasets/ZaloAI2020/dataset/595/595-M-29/16k_595-3.wav,datasets/ZaloAI2020/dataset/595/595-M-29/16k_595-24.wav,datasets/ZaloAI2020/dataset/513/513-M-31/16k_513-14.wav,2462,969,3
datasets/VinBigdata/dataset/53414/53414/vinfast-vsmart-000004250-53414-QuangNam-MienTrung-1991-nam-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/53414/53414/vinfast-vsmart-000001845-53414-QuangNam-MienTrung-1991-nam-vinfast-vsmart-1.wav,datasets/ZaloAI2020/dataset/619/619-M-28/16k_619-12.wav,33,69,3
datasets/ZaloAI2020/dataset/788/788-M-29/16k_788-7.wav,datasets/ZaloAI2020/dataset/788/788-M-29/16k_788-4.wav,datasets/ZaloAI2020/dataset/465/465-F-27/16k_465-27.wav,1402,12797,3
datasets/ZaloAI2020/private-test/19/19/16k_l4mcJP885vV5DixZoFll.wav,datasets/ZaloAI2020/private-test/19/19/16k_feBdxk8trXwoAw00O0n4.wav,datasets/ZaloAI2020/dataset/570/570-F-24/16k_570-18.wav,36620,332,3
datasets/ZaloAI2020/dataset/449/449-F-30/16k_449-31.wav,datasets/ZaloAI2020/dataset/449/449-F-30/16k_449-10.wav,datasets/ZaloAI2020/private-test/20/20/16k_agwYE80Lb6nUVa4cCj3m.wav,7078,4465,3
datasets/ZaloAI2020/dataset/804/804-M-30/16k_804-6.wav,datasets/ZaloAI2020/dataset/804/804-M-30/16k_804-7.wav,datasets/ZaloAI2020/dataset/486/486-F-33/16k_486-8.wav,54286,3875,3
datasets/VinBigdata/dataset/Boinv_in_2211/Boinv_in_2211/vinfast-vsmart-000005916-Boinv_in_2211-HaNoi-MienBac-1960-nam-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/Boinv_in_2211/Boinv_in_2211/vinfast-vsmart-000003065-Boinv_in_2211-HaNoi-MienBac-1960-nam-vinfast-vsmart-1.wav,datasets/ZaloAI2020/dataset/574/574-M-29/16k_574-21.wav,12023,8968,3
datasets/ZaloAI2020/private-test/35/35/16k_Ikd2quRsm2pt3uODSQ89.wav,datasets/ZaloAI2020/private-test/35/35/16k_5QoWrA5PKk6C6m0JJguT.wav,datasets/ZaloAI2020/dataset/442/442-M-36/16k_442-12.wav,2948,10789,3
datasets/ZaloAI2020/dataset/482/482-F-35/16k_482-2.wav,datasets/ZaloAI2020/dataset/482/482-F-35/16k_482-13.wav,datasets/ZaloAI2020/dataset/648/648-M-29/16k_648-2.wav,1384,7586,3
datasets/VinBigdata/dataset/Buixuangiang_cr_0212/Buixuangiang_cr_0212/vinfast-vsmart-000004216-Buixuangiang_cr_0212-TPHoChiMinh-MienNam-1994-nam-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/Buixuangiang_cr_0212/Buixuangiang_cr_0212/vinfast-vsmart-000000643-Buixuangiang_cr_0212-TPHoChiMinh-MienNam-1994-nam-vinfast-vsmart-1.wav,datasets/ZaloAI2020/dataset/794/794-M-30/16k_794-13.wav,1121,5921,3
datasets/VinBigdata/dataset/55039/55039/vinfast-vsmart-000005251-55039-LamDong-MienTrung-2002-nu-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/55039/55039/vinfast-vsmart-000006111-55039-LamDong-MienTrung-2002-nu-vinfast-vsmart-1.wav,datasets/ZaloAI2020/dataset/82/82-M-26/16k_82-9.wav,5417,88,3
datasets/VinBigdata/dataset/Chind_in_1911/Chind_in_1911/vinfast-vsmart-000004605-Chind_in_1911-HaNoi-MienBac-1937-nam-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/Chind_in_1911/Chind_in_1911/vinfast-vsmart-000007272-Chind_in_1911-HaNoi-MienBac-1937-nam-vinfast-vsmart.wav,datasets/ZaloAI2020/dataset/665/665-F-26/16k_665-26.wav,30253,4650,3
datasets/ZaloAI2020/dataset/719/719-F-29/16k_719-12.wav,datasets/ZaloAI2020/dataset/719/719-F-29/16k_719-18.wav,datasets/VinBigdata/dataset/41496/41496/vinfast-vsmart-000004645-41496-GiaLai-MienTrung-1994-nam-vinfast-vsmart-1.wav,40063,635,3
datasets/VinBigdata/dataset/Binhpt_cf_2612/Binhpt_cf_2612/vinfast-vsmart-000004277-Binhpt_cf_2612-HaNoi-MienBac-1950-nu-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/Binhpt_cf_2612/Binhpt_cf_2612/vinfast-vsmart-000009324-Binhpt_cf_2612-HaNoi-MienBac-1950-nu-vinfast-vsmart.wav,datasets/VinBigdata/dataset/Chaulth_str_1312/Chaulth_str_1312/vinfast-vsmart-000000326-Chaulth_str_1312-HaNoi-MienBac-1956-nu-vinfast-vsmart-1.wav,7135,12745,3
datasets/ZaloAI2020/dataset/713/713-F-27/16k_713-14.wav,datasets/ZaloAI2020/dataset/713/713-F-27/16k_713-9.wav,datasets/ZaloAI2020/dataset/434/434-F-30/16k_434-36.wav,18930,32083,3
datasets/ZaloAI2020/dataset/604/604-M-34/16k_604-13.wav,datasets/ZaloAI2020/dataset/604/604-M-34/16k_604-16.wav,datasets/ZaloAI2020/dataset/662/662-M-35/16k_662.wav,6826,16178,3
datasets/ZaloAI2020/dataset/494/494-M-33/16k_494-8.wav,datasets/ZaloAI2020/dataset/494/494-M-33/16k_494-12.wav,datasets/ZaloAI2020/dataset/78/78-M-34/16k_78-5.wav,1879,7406,3
datasets/ZaloAI2020/dataset/431/431-F-27/16k_431-10.wav,datasets/ZaloAI2020/dataset/431/431-F-27/16k_431-21.wav,datasets/ZaloAI2020/dataset/726/726-M-34/16k_726-9.wav,1983,110878,3
datasets/ZaloAI2020/dataset/789/789-F-27/16k_789-18.wav,datasets/ZaloAI2020/dataset/789/789-F-27/16k_789-4.wav,datasets/VinBigdata/dataset/Annp_hall_0312/Annp_hall_0312/vinfast-vsmart-000000030-Annp_hall_0312-CanTho-MienNam-1957-nam-vinfast-vsmart-1.wav,51150,8133,3
datasets/ZaloAI2020/dataset/83/83-F-25/16k_83-8.wav,datasets/ZaloAI2020/dataset/83/83-F-25/16k_83-12.wav,datasets/ZaloAI2020/dataset/739/739-F-29/16k_739.wav,4233,38139,3
datasets/VinBigdata/dataset/Chunght_cf_1412/Chunght_cf_1412/vinfast-vsmart-000008964-Chunght_cf_1412-HaNoi-MienBac-1947-nu-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/Chunght_cf_1412/Chunght_cf_1412/vinfast-vsmart-000008382-Chunght_cf_1412-HaNoi-MienBac-1947-nu-vinfast-vsmart-1.wav,datasets/ZaloAI2020/dataset/638/638-M-26/16k_638-9.wav,33636,9127,3
datasets/ZaloAI2020/dataset/448/448-M-34/16k_448-31.wav,datasets/ZaloAI2020/dataset/448/448-M-34/16k_448-41.wav,datasets/VinBigdata/dataset/50161/50161/vinfast-vsmart-000005191-50161-NamDinh-MienTrung-2001-nam-vinfast-vsmart-1.wav,24812,2526,3
datasets/ZaloAI2020/dataset/52/52-M-31/16k_52-6.wav,datasets/ZaloAI2020/dataset/52/52-M-31/16k_52-3.wav,datasets/ZaloAI2020/dataset/708/708-M-32/16k_708-18.wav,3851,6605,3
datasets/VinBigdata/dataset/Binhlt_str_712/Binhlt_str_712/vinfast-vsmart-000000350-Binhlt_str_712-HaiPhong-MienBac-1947-nu-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/Binhlt_str_712/Binhlt_str_712/vinfast-vsmart-000001815-Binhlt_str_712-HaiPhong-MienBac-1947-nu-vinfast-vsmart-1.wav,datasets/ZaloAI2020/dataset/726/726-M-34/16k_726-2.wav,6671,14643,3
datasets/VinBigdata/dataset/43972/43972/vinfast-vsmart-000005079-43972-BinhDinh-MienTrung-2000-nam-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/43972/43972/vinfast-vsmart-000005595-43972-BinhDinh-MienTrung-2000-nam-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/53078/53078/vinfast-vsmart-000001256-53078-HaTinh-MienTrung-2002-nu-vinfast-vsmart.wav,12191,55,3
